MouseID,Generation,Cohort,JobGroup,BWDay,HID,LHID,Diet,EN,Coat,Status,DOB,DOE,COE,SurvDays,Died,AnimalComments,CAST
DO-2D-4146,G27,G27W2,G27W2D2,Monday,6299,6299,2D,R,other,Dead,7/18/17,8/1/19,Found Dead (FD),744,TRUE,Case 110-B8-2019-Severe Eye Damage-5/15/19-8/1/19(DIT) Animal given SR buprenorphine starting 6/7/19(pain medication for eye),FALSE
DO-AL-0098,G26,G26W1,G26W1D1,Thursday,5835,5835,AL,R,white,Dead,3/21/17,8/1/19,Found Dead (FD),863,TRUE,R,FALSE
DO-AL-0182,G28,G28W2,G28W2D1,Tuesday,6531,6531,AL,2L,other,Dead,10/10/17,8/1/19,Euthanized Sick (ES),660,TRUE,Left eye is swollen and sticking out,TRUE
DO-1D-3149,G27,G27W2,G27W2D2,Monday,6307,6307,1D,2R,other,Dead,7/18/17,7/29/19,Found Dead (FD),741,TRUE,NA,FALSE
DO-1D-3156,G27,G27W2,G27W2D2,Monday,6308,6308,1D,B,other,Dead,7/18/17,7/29/19,Found Dead (FD),741,TRUE,NA,FALSE
DO-20-1139,G27,G27W1,G27W1D1,Monday,6185,6185,20,L,other,Dead,6/27/17,7/29/19,Found Dead (FD),762,TRUE,NA,FALSE
DO-AL-0090,G24,G24W2,G24W2D1,Wednesday,5077,5077,AL,R,white,Dead,10/4/16,7/29/19,Found Dead (FD),1028,TRUE,"S7170555-8
dietgel cup added to pen 3/9/18-6/11/18. Abdomen is severely distended, piloerection, prominent backbone 2/6/19. start of head tilt 7/24/19.153-B8-2019-Swollen abdomen and head tilt to the left-7/22/19-7/29/19(DIT)",FALSE
DO-2D-4002,G22,G22W1,G22W1D2,Monday,3312,3312,2D,R,other,Dead,2/9/16,7/26/19,Found Dead (FD),1263,TRUE,"REN
Damaged Left eye
10/17/2016- closed Left eye, 3/27/2017- No eyes,damaged left eye 10/17/2016, subdermal lipoma dorsal neck , R eye damage 3/27/17
",FALSE
DO-2D-4127,G26,G26W2,G26W2D2,Thursday,5887,5887,2D,3R,other,Dead,4/11/17,7/25/19,Found Dead (FD),835,TRUE,3R,FALSE
DO-20-1078,G24,G24W1,G24W1D1,Wednesday,4973,4973,20,2L,other,Dead,9/13/16,7/24/19,Found Dead (FD),1044,TRUE,"2LEN.. piloerection across entire body, low body temp, dehydrated, BCS1.5, low, shallow breaths, lethargic 7/24/19",FALSE
DO-2D-4086,G24,G24W2,G24W2D2,Wednesday,5095,5095,2D,2L,other,Dead,10/11/16,7/24/19,Found Dead (FD),1016,TRUE,"2L
S7171503",FALSE
DO-40-2095,G24,G24W2,G24W2D2,Wednesday,5087,5087,40,3R,other,Dead,10/4/16,7/24/19,Found Dead (FD),1023,TRUE,"3R
S7170556-8",FALSE
DO-AL-0174,G28,G28W1,G28W1D1,Tuesday,6470,6470,AL,2L,other,Dead,9/19/17,7/22/19,Found Dead (FD),671,TRUE,NA,FALSE
DO-2D-4116,G26,G26W2,G26W2D2,Thursday,5886,5886,2D,B,other,Dead,4/11/17,7/19/19,Found Dead (FD),829,TRUE,B,FALSE
DO-1D-3083,G24,G24W2,G24W2D2,Wednesday,5093,5093,1D,L,white,Dead,10/4/16,7/18/19,Euthanized Sick (ES),1017,TRUE,"L
S7170558-8",TRUE
DO-1D-3090,G24,G24W2,G24W2D2,Wednesday,5094,5094,1D,R,other,Dead,10/4/16,7/18/19,Found Dead (FD),1017,TRUE,"R
S7170561-8",TRUE
DO-2D-4104,G26,G26W1,G26W1D2,Thursday,5844,5844,2D,3L,black,Dead,3/21/17,7/17/19,Found Dead (FD),848,TRUE,Distended abdomen 6/20/19,FALSE
DO-2D-4154,G27,G27W2,G27W2D2,Monday,6300,6300,2D,R,other,Dead,7/18/17,7/17/19,Found Dead (FD),729,TRUE,has tear in left ear that makes it look like BEN,FALSE
DO-2D-4181,G28,G28W2,G28W2D2,Tuesday,6539,6539,2D,2R,black,Dead,10/10/17,7/16/19,Found Dead (FD),644,TRUE,NA,FALSE
DO-2D-4187,G28,G28W2,G28W2D2,Tuesday,6540,6540,2D,L,other,Dead,10/10/17,7/16/19,Found Dead (FD),644,TRUE,NA,FALSE
DO-40-2105,G26,G26W1,G26W1D2,Thursday,5841,5841,40,N,white,Dead,3/21/17,7/16/19,Found Dead (FD),847,TRUE,"N
SCO-15-11/30/2017-Small Right eye
R eye damage 9/12/2017,11/30/17-SCO-15
",FALSE
DO-1D-3129,G27,G27W1,G27W1D2,Monday,6188,6188,1D,N,white,Dead,6/27/17,7/15/19,Found Dead (FD),748,TRUE,Masses growing in mammary glands,FALSE
DO-20-1062,G23,G23W2,G23W2D1,Tuesday,4337,4337,20,2L,other,Dead,6/21/16,7/15/19,Found Dead (FD),1119,TRUE,2LEN. mass on back right leg 4/23/19,FALSE
DO-AL-0068,G24,G24W1,G24W1D1,Wednesday,4968,4968,AL,B,other,Dead,9/20/16,7/15/19,Found Dead (FD),1028,TRUE,"BEN, seizure
",FALSE
DO-AL-0165,G28,G28W1,G28W1D1,Tuesday,6469,6469,AL,2R,other,Dead,9/19/17,7/15/19,Found Dead (FD),664,TRUE,NA,FALSE
DO-AL-0144,G27,G27W1,G27W1D1,Monday,6183,6183,AL,3L,other,Dead,6/27/17,7/13/19,Found Dead (FD),746,TRUE,"Case 61-B8-18 Moderate tumor, 1cm dark mass on tail (blood filled?) open and bleeding",FALSE
DO-40-2045,G23,G23W1,G23W1D2,Tuesday,4109,4109,40,2R,other,Dead,5/31/16,7/12/19,Found Dead (FD),1137,TRUE,2REN,FALSE
DO-20-1106,G26,G26W1,G26W1D1,Thursday,5838,5838,20,R,white,Dead,3/21/17,7/11/19,Found Dead (FD),842,TRUE,R,FALSE
DO-40-2096,G24,G24W2,G24W2D2,Wednesday,5087,5087,40,3L,black,Dead,10/4/16,7/10/19,Euthanized Sick (ES),1009,TRUE,"3L
S7170556-8",FALSE
DO-AL-0071,G24,G24W1,G24W1D1,Wednesday,4968,4968,AL,3R,other,Dead,9/20/16,7/10/19,Missing (MSG),1023,TRUE,3REN. distended abdomen 6/19/19,FALSE
DO-20-1001,G22,G22W1,G22W1D1,Monday,3299,3299,20,N,white,Dead,2/9/16,7/3/19,Found Dead (FD),1240,TRUE,"Frail, thin 8/27/18. small right eye 6/21/18",FALSE
DO-1D-3040,G23,G23W1,G23W1D2,Tuesday,4112,4112,1D,3L,black,Dead,5/31/16,7/1/19,Euthanized Sick (ES),1126,TRUE,"3LEN. distended abdomen 6/18/19. Mouse found in AM of 7/1/19 with hind limb paralysis, slow gasping breathing, piloerection, eyes held closed, BCS1 euthanzied 7/1/19",FALSE
DO-1D-3045,G23,G23W1,G23W1D2,Tuesday,4113,6710,1D,2R,other,Dead,5/31/16,7/1/19,Found Dead (FD),1126,TRUE,"2REN
seperated per clam 1/17/18
",FALSE
DO-1D-3107,G26,G26W1,G26W1D2,Thursday,5843,5843,1D,L,other,Dead,3/21/17,7/1/19,Found Dead (FD),832,TRUE,"L
mass forming under stomach
",TRUE
DO-1D-3121,G26,G26W2,G26W2D2,Thursday,5885,5885,1D,N,white,Dead,4/11/17,7/1/19,Found Dead (FD),811,TRUE,N. tumor like mass on left arm 5/9/19,FALSE
DO-AL-0123,G26,G26W2,G26W2D1,Thursday,5879,5879,AL,L,other,Dead,4/11/17,7/1/19,Found Dead (FD),811,TRUE,L,FALSE
DO-20-1133,G27,G27W1,G27W1D1,Monday,6184,6184,20,2R,other,Dead,6/27/17,6/29/19,Found Dead (FD),732,TRUE,"chalky white appearance to feet and tail, pilerection, bloated abdomen 6/3/19",FALSE
DO-2D-4121,G26,G26W2,G26W2D2,Thursday,5887,5887,2D,N,other,Dead,4/11/17,6/27/19,Found Dead (FD),807,TRUE,N,FALSE
DO-1D-3066,G24,G24W1,G24W1D2,Wednesday,4976,4976,1D,R,other,Dead,9/20/16,6/26/19,Found Dead (FD),1009,TRUE,REN. No Right eye 2/6/19,FALSE
DO-20-1079,G24,G24W1,G24W1D1,Wednesday,4973,4973,20,3R,other,Dead,9/13/16,6/26/19,Found Dead (FD),1016,TRUE,3REN,FALSE
DO-1D-3048,G23,G23W1,G23W1D2,Tuesday,4113,6710,1D,3L,black,Dead,5/31/16,6/24/19,Found Dead (FD),1119,TRUE,"3LEN
seperated per clam 1/17/18.distended abdomen 3/26/19. distended abdomen, slight tremor 6/18/19

",FALSE
DO-1D-3095,G24,G24W2,G24W2D2,Wednesday,5094,5094,1D,3R,other,Dead,10/4/16,6/24/19,Found Dead (FD),993,TRUE,"3R
S7170561-8",FALSE
DO-2D-4032,G22,G22W2,G22W2D2,Monday,3398,3398,2D,3L,black,Dead,3/1/16,6/24/19,Missing (MSG),1210,TRUE,"3LEN
Seizure",FALSE
DO-2D-4100,G26,G26W1,G26W1D2,Thursday,5844,5844,2D,B,other,Dead,3/21/17,6/24/19,Found Dead (FD),825,TRUE,B. large mass on right eye 5/9/19Case#95,FALSE
DO-40-2075,G24,G24W1,G24W1D2,Wednesday,4975,4975,40,L,white,Dead,9/20/16,6/24/19,Found Dead (FD),1007,TRUE,cloudy right eye 1/17/19. derm around left back leg-contacted CLAM 6/19/19,FALSE
DO-40-2131,G27,G27W1,G27W1D1,Monday,6186,6186,40,L,white,Dead,6/27/17,6/24/19,Found Dead (FD),727,TRUE,NA,FALSE
DO-40-2072,G24,G24W1,G24W1D1,Wednesday,4974,4974,40,3L,other,Dead,9/20/16,6/19/19,Missing (MSG),1002,TRUE,3LEN,FALSE
DO-2D-4179,G28,G28W2,G28W2D2,Tuesday,6539,6539,2D,L,other,Dead,10/10/17,6/17/19,Found Dead (FD),615,TRUE,"small, frail, kyphosis 5/29/19",FALSE
DO-1D-3026,G22,G22W2,G22W2D2,Monday,3396,3396,1D,R,other,Dead,3/1/16,6/13/19,Found Dead (FD),1199,TRUE,REN,FALSE
DO-1D-3097,G26,G26W1,G26W1D2,Thursday,5842,5842,1D,N,white,Dead,3/21/17,6/13/19,Missing (MSG),814,TRUE,N. severe abdominal swelling. fluid filled?  5/9/19,FALSE
DO-2D-4071,G24,G24W1,G24W1D2,Wednesday,4978,4978,2D,3R,other,Dead,9/20/16,6/13/19,Found Dead (FD),996,TRUE,"3REN,Ear-notch could be confused with 4 R/ tremor 3/15/2017
",FALSE
DO-AL-0109,G26,G26W1,G26W1D1,Thursday,5837,5837,AL,2R,other,Dead,3/21/17,6/12/19,Found Dead (FD),813,TRUE,2R,FALSE
DO-AL-0138,G27,G27W1,G27W1D1,Monday,6183,6183,AL,R,white,Dead,6/27/17,6/12/19,Found Dead (FD),715,TRUE,NA,FALSE
DO-AL-0030,G22,G22W2,G22W2D1,Monday,3390,3390,AL,2L,other,Dead,3/1/16,6/11/19,Euthanized Sick (ES),1197,TRUE,2LEN,FALSE
DO-AL-0170,G28,G28W1,G28W1D1,Tuesday,6470,6470,AL,R,white,Dead,9/19/17,6/11/19,Euthanized Sick (ES),630,TRUE,"Case 12-B8-2019  1/25/19  Moderate Eye Damage - Right eye cloudy, obs. cataract 6/11/19 mouse is very sluggish not moving in pen can not get to food or water. would not be able to even eat from a gel cup. Mouse was euthanized",TRUE
DO-1D-3091,G24,G24W2,G24W2D2,Wednesday,5094,5094,1D,L,other,Dead,10/4/16,6/10/19,Found Dead (FD),979,TRUE,"L
S7170561-8",FALSE
DO-20-1063,G23,G23W2,G23W2D1,Tuesday,4337,4337,20,3R,other,Dead,6/21/16,6/10/19,Found Dead (FD),1084,TRUE,3REN,FALSE
DO-20-1141,G27,G27W1,G27W1D1,Monday,6185,6185,20,2R,other,Dead,6/27/17,6/6/19,Found Dead (FD),709,TRUE,"Case 64- Moderate Other(right eye damage) 11/29/17-6/6/19(DIT). tremor, piloerection, labored breathing, left eye looks swollen 6/3/19
",FALSE
DO-20-1094,G24,G24W2,G24W2D1,Wednesday,5082,5082,20,2L,other,Dead,10/4/16,6/5/19,Found Dead (FD),974,TRUE,"piloerection, kyphosis, labored breathing 5/22/19",TRUE
DO-1D-3039,G23,G23W1,G23W1D2,Tuesday,4112,4112,1D,3R,other,Dead,5/31/16,6/4/19,Found Dead (FD),1099,TRUE,3REN. abdomen becoming distended 8.14.18,FALSE
DO-1D-3043,G23,G23W1,G23W1D2,Tuesday,4113,4113,1D,L,other,Dead,5/31/16,6/3/19,Euthanized Sick (ES),1098,TRUE,LEN. Distended abdomen 7/24/18,FALSE
DO-1D-3059,G23,G23W2,G23W2D2,Tuesday,4341,4341,1D,L,other,Dead,6/21/16,6/3/19,Found Dead (FD),1077,TRUE,"Case10-Other-no severity noted-very slight head tilt-1/23/18-6/3/19

",FALSE
DO-40-2055,G23,G23W2,G23W2D1,Tuesday,4338,4338,40,3R,black,Dead,6/21/16,6/3/19,Found Dead (FD),1077,TRUE,3REN,FALSE
DO-AL-0134,G27,G27W1,G27W1D1,Monday,6182,6182,AL,2L,other,Dead,6/27/17,6/3/19,Found Dead (FD),706,TRUE,SCO-53-12/11/2017-Right Eye damage,FALSE
DO-1D-3132,G27,G27W1,G27W1D2,Monday,6188,6188,1D,B,other,Dead,6/27/17,5/31/19,Found Dead (FD),703,TRUE,"thin, frail, piloerection, tumor-like mass on throat area 3/11/19",FALSE
DO-AL-0127,G26,G26W2,G26W2D1,Thursday,5879,5879,AL,3R,other,Dead,4/11/17,5/30/19,Found Dead (FD),779,TRUE,3R,FALSE
DO-40-2139,G27,G27W1,G27W1D2,Monday,6187,6187,40,L,other,Dead,6/27/17,5/29/19,Euthanized Sick (ES),701,TRUE,NA,TRUE
DO-1D-3028,G22,G22W2,G22W2D2,Monday,3396,3396,1D,B,other,Dead,3/1/16,5/28/19,Found Dead (FD),1183,TRUE,BEN. tumor-like mass forming in abdomen 1/28/19,FALSE
DO-40-2019,G22,G22W2,G22W2D1,Monday,3393,7882,40,L,other,Dead,3/1/16,5/26/19,Found Dead (FD),1181,TRUE,"LEN
Looks like Both
tumor under neck-5/14/19",FALSE
DO-20-1042,G23,G23W1,G23W1D1,Tuesday,4107,4107,20,R,white,Dead,5/31/16,5/24/19,Found Dead (FD),1088,TRUE,REN,FALSE
DO-20-1184,G28,G28W2,G28W2D1,Tuesday,6533,6533,20,3L,black,Dead,10/10/17,5/24/19,Euthanized Sick (ES),591,TRUE,"Case 97-B8-2019-Hunched, pale, thin, less active but responsive. Wobbly Gait.-4/29/19-5/24/19(DIT) Euthanized",TRUE
DO-1D-3076,G24,G24W1,G24W1D2,Wednesday,4977,4977,1D,B,other,Dead,9/20/16,5/22/19,Found Dead (FD),974,TRUE,BEN,FALSE
DO-20-1088,G24,G24W2,G24W2D1,Wednesday,5078,5078,20,3L,black,Dead,10/4/16,5/22/19,Requested Euthanasia (RE),960,TRUE,"found hunched, cold to touch, lethargic and injured front left leg",TRUE
DO-1D-3044,G23,G23W1,G23W1D2,Tuesday,4113,4113,1D,B,other,Dead,5/31/16,5/21/19,Found Dead (FD),1085,TRUE,BEN,FALSE
DO-1D-3060,G23,G23W2,G23W2D2,Tuesday,4341,4341,1D,B,other,Dead,6/21/16,5/21/19,Found Dead (FD),1064,TRUE,BEN,FALSE
DO-1D-3186,G28,G28W2,G28W2D2,Tuesday,6538,6538,1D,R,white,Dead,10/10/17,5/21/19,Found Dead (FD),588,TRUE,NA,TRUE
DO-20-1051,G23,G23W2,G23W2D1,Tuesday,4335,4335,20,L,white,Dead,6/21/16,5/21/19,Found Dead (FD),1064,TRUE,LENSCO-05-11/29/2017-Eye damage to both eyes. mass on back right leg 4/23/19,FALSE
DO-20-1058,G23,G23W2,G23W2D1,Tuesday,4337,4337,20,R,white,Dead,6/21/16,5/21/19,Found Dead (FD),1064,TRUE,"REN, 10,20,115,116,117,118,119,120
",FALSE
DO-2D-4156,G27,G27W2,G27W2D2,Monday,6300,6300,2D,B,other,Dead,7/18/17,5/21/19,Found Dead (FD),672,TRUE,NA,FALSE
DO-AL-0012,G22,G22W1,G22W1D1,Monday,3298,3298,AL,B,other,Dead,2/9/16,5/21/19,Found Dead (FD),1197,TRUE,BEN. right eye damage 6/21/18 Case 77-B8-2018 (No specific date entered) Moderate Eyes - Gland prolapsed out of right eye - eye bleed damage,TRUE
DO-AL-0159,G27,G27W2,G27W2D1,Monday,6302,6302,AL,3R,other,Dead,7/18/17,5/21/19,Found Dead (FD),672,TRUE,NA,FALSE
DO-AL-0169,G28,G28W1,G28W1D1,Tuesday,6470,6470,AL,N,white,Dead,9/19/17,5/21/19,Found Dead (FD),609,TRUE,NA,FALSE
DO-2D-4089,G24,G24W2,G24W2D2,Wednesday,5096,5096,2D,N,white,Dead,10/4/16,5/20/19,Found Dead (FD),958,TRUE,Case 83-B8-2019-Moderate Derm between shoulder blades-4/15/19-4/22/19(H),FALSE
DO-AL-0092,G24,G24W2,G24W2D1,Wednesday,5077,5077,AL,B,other,Dead,10/4/16,5/20/19,Found Dead (FD),958,TRUE,"S7170555-8
dietgel cup added to pen 3/9/18-6/11/18",FALSE
DO-AL-0114,G26,G26W2,G26W2D1,Thursday,5878,5878,AL,R,white,Dead,4/11/17,5/16/19,Found Dead (FD),765,TRUE,R. purple sore on tail 8/9/18. Case 61A-Moderate Tumor on tail-5/29/18-5/15/19(DIT),FALSE
DO-40-2048,G23,G23W1,G23W1D2,Tuesday,4109,4109,40,3L,other,Dead,5/31/16,5/15/19,Missing (MSG),1079,TRUE,"3LEN. thin 1/24/17. tumor-like mass above right eye 3/26/19
",FALSE
DO-2D-4003,G22,G22W1,G22W1D2,Monday,3312,3312,2D,L,other,Dead,2/9/16,5/14/19,Found Dead (FD),1190,TRUE,"LEN, SCO-71-Cloudy Left eye-7/17/2017,imperforated vagina, L eye damage 7/17/17, sco-71
",FALSE
DO-40-2010,G22,G22W1,G22W1D2,Monday,3303,3303,40,R,other,Dead,2/9/16,5/14/19,Found Dead (FD),1190,TRUE,REN,FALSE
DO-1D-3087,G24,G24W2,G24W2D2,Wednesday,5093,5093,1D,3R1L,other,Dead,10/4/16,5/13/19,Found Dead (FD),951,TRUE,"3R1L- chocolate brown :) 
S7170558-8
changed earnotch from 3R to 3R1L(needed EN sample for genotyping)",FALSE
DO-1D-3133,G27,G27W1,G27W1D2,Monday,6188,6188,1D,2R,other,Dead,6/27/17,5/13/19,Found Dead (FD),685,TRUE,"Case 2- Moderate Derm-1/8/19- 
9mm Ulceration on Dorsal Back",FALSE
DO-20-1075,G24,G24W1,G24W1D1,Wednesday,4973,4973,20,L,other,Dead,9/13/16,5/13/19,Found Dead (FD),972,TRUE,LEN,FALSE
DO-1D-3062,G23,G23W2,G23W2D2,Tuesday,4341,7861,1D,2L,other,Dead,6/21/16,5/10/19,Found Dead (FD),1053,TRUE,"Case 6-B8-2019 Moderate Bite Wound - 2mm laceration to tail, separated from aggressor. 1/11/19-5/101/9(DIT)  piloerection, kyphosis, labored breathing 3/26/19. vaginal bleeding 4/23/19",FALSE
DO-40-2051,G23,G23W2,G23W2D1,Tuesday,4338,4338,40,L,other,Dead,6/21/16,5/9/19,Found Dead (FD),1052,TRUE,LEN,FALSE
DO-1D-3158,G27,G27W2,G27W2D2,Monday,6308,6308,1D,2L,other,Dead,7/18/17,5/7/19,Found Dead (FD),658,TRUE,Changed death date from 5/21/19 to 5/7/19 to match cage card-HJS 9/10/20,FALSE
DO-1D-3167,G28,G28W1,G28W1D2,Tuesday,6475,6475,1D,3R,other,Dead,9/19/17,5/7/19,Found Dead (FD),595,TRUE,NA,FALSE
DO-40-2173,G28,G28W1,G28W1D2,Tuesday,6474,6474,40,2R,other,Dead,9/19/17,5/7/19,Missing (MSG),595,TRUE,NA,FALSE
DO-1D-3172,G28,G28W1,G28W1D2,Tuesday,6476,6476,1D,B,other,Dead,9/19/17,5/6/19,Found Dead (FD),594,TRUE,NA,FALSE
DO-2D-4042,G23,G23W1,G23W1D2,Tuesday,4115,4115,2D,R,other,Dead,5/31/16,5/6/19,Found Dead (FD),1070,TRUE,REN,FALSE
DO-2D-4125,G26,G26W2,G26W2D2,Thursday,5887,5887,2D,2R,other,Dead,4/11/17,5/6/19,Euthanized Sick (ES),755,TRUE,2R,FALSE
DO-2D-4050,G23,G23W2,G23W2D2,Tuesday,4334,4334,2D,R,other,Dead,6/21/16,5/1/19,Found Dead (FD),1044,TRUE,R. Found dead during PIXI/ECHO Testing,FALSE
DO-1D-3176,G28,G28W1,G28W1D2,Tuesday,6476,6476,1D,3L,black,Dead,9/19/17,4/29/19,Found Dead (FD),587,TRUE,"abdomen becoming distended, hips and backbone becoming prominent, ruffled fur 11/27/18",TRUE
DO-40-2023,G22,G22W2,G22W2D1,Monday,3393,3393,40,3R,black,Dead,3/1/16,4/29/19,Euthanized Sick (ES),1154,TRUE,"3REN. Tremor, bulging eyes 7/23/18. red tag- unresponsive, piloerection, cold to touch, breathing is shallow and labored, ears held back, eyes held closed- euthanized 4/29/19",FALSE
DO-1D-3071,G24,G24W1,G24W1D2,Wednesday,4976,4976,1D,3R,other,Dead,9/20/16,4/26/19,Found Dead (FD),948,TRUE,"3REN
Case 61- Moderate Other(Eye Damage)-11/29/17-4/26/19(DIT)
",FALSE
DO-20-1039,G23,G23W1,G23W1D1,Tuesday,4106,4106,20,3R,other,Dead,5/31/16,4/26/19,Found Dead (FD),1060,TRUE,3REN.,FALSE
DO-2D-4134,G27,G27W1,G27W1D2,Monday,6190,6190,2D,2L,other,Dead,6/27/17,4/26/19,Found Dead (FD),668,TRUE,NA,FALSE
DO-1D-3024,G22,G22W2,G22W2D2,Monday,3395,3395,1D,3L,black,Dead,3/1/16,4/25/19,Found Dead (FD),1150,TRUE,"3LEN
subdermal lipoma on dorsal neck 3/21/17
",FALSE
DO-AL-0108,G26,G26W1,G26W1D1,Thursday,5837,5837,AL,B,other,Dead,3/21/17,4/24/19,Requested Euthanasia (RE),764,TRUE,"B.Euthanized per CLAM 4/24/19-severely swollen right front limb that is distorting all digits, footpad is necrotic, and there is swelling/edema/and erythema from the digits to the elbow.",FALSE
DO-20-1053,G23,G23W2,G23W2D1,Tuesday,4335,4335,20,2R,other,Dead,6/21/16,4/23/19,Found Dead (FD),1036,TRUE,"2REN. small, frail, hips and backbone becoming prominent",FALSE
DO-20-1093,G24,G24W2,G24W2D1,Wednesday,5082,5082,20,2R,other,Dead,10/4/16,4/23/19,Found Dead (FD),931,TRUE,"
",FALSE
DO-1D-3010,G22,G22W1,G22W1D2,Monday,3311,3311,1D,R,other,Dead,2/9/16,4/20/19,Found Dead (FD),1166,TRUE,"right eye damage 6/25/18. piloerection, lethargic, tumor-like mass on throat area, blood found in shavings 3/25/19",TRUE
DO-2D-4115,G26,G26W2,G26W2D2,Thursday,5886,5886,2D,L,other,Dead,4/11/17,4/19/19,Found Dead (FD),738,TRUE,L,FALSE
DO-2D-4170,G28,G28W1,G28W1D2,Tuesday,6478,6478,2D,R,other,Dead,9/19/17,4/19/19,Found Dead (FD),577,TRUE,"start of kyphosis,piloerection, tremor 10/9/18",FALSE
DO-40-2142,G27,G27W1,G27W1D2,Monday,6187,6187,40,2L,other,Dead,6/27/17,4/19/19,Found Dead (FD),661,TRUE,"SCO-16-11/30/2017-Right Eye damage, aggressive",TRUE
DO-40-2027,G22,G22W2,G22W2D2,Monday,3394,3394,40,L,other,Dead,3/1/16,4/16/19,Found Dead (FD),1141,TRUE,"LEN, thin/hunched 4/17/17
",FALSE
DO-AL-0026,G22,G22W2,G22W2D1,Monday,3390,3390,AL,R,white,Dead,3/1/16,4/15/19,Found Dead (FD),1140,TRUE,"REN. piloerection, lethargic, labored breathing, distended abdomen 3/25/19",FALSE
DO-AL-0078,G24,G24W1,G24W1D1,Wednesday,4969,4969,AL,2L,other,Dead,9/20/16,4/15/19,Found Dead (FD),937,TRUE,"2LEN, Case 43-Other(Severity not noted), closed eye lid- sunken globe-11/6/2017
derm on dorsal back 11/14/18   Case 60-B8-2019 Moderate Dermatitis  3/18/19-4/2/19(DIT)  Alopecia BCS 2.5 2mm wide linear erosion right side",FALSE
DO-2D-4053,G23,G23W2,G23W2D2,Tuesday,4334,4334,2D,2R,other,Dead,6/21/16,4/12/19,Euthanized Sick (ES),1025,TRUE,"2R. tail tip missing 3/5/19  Euthanized sick 4/12/19  Labored breathing, cold, unresponsive to touch.",FALSE
DO-AL-0050,G23,G23W2,G23W2D1,Tuesday,4332,4332,AL,R,other,Dead,6/21/16,4/12/19,Requested Euthanasia (RE),1025,TRUE,"REN,  135,136,137,139,140,141,153,159. Tumor forming on left shoulder 10/16/18. prolapsed tissue out of left eye 3/5/19. 61-B8-2019 Severe Eye Damage 3/18/19  Left eye bulging mass. inflammation, conjuctivitis.  Blinking, yes. sent to necropsy per CLAM 4/12/19",FALSE
DO-AL-0103,G26,G26W1,G26W1D1,Thursday,5835,5835,AL,3R,other,Dead,3/21/17,4/12/19,Requested Euthanasia (RE),752,TRUE,"3R, large, distended abdomen 8/9/2017 large tumor on left side of neck 
7/12/18-Tumor has ruptured and is extending to the Left eye and is now swollen and disfigured looking.
Case 122-B8-2018- Eye Damage(no severity noted)-8/24/18-4/12/19(DIT)
",FALSE
DO-1D-3098,G26,G26W1,G26W1D2,Thursday,5842,5842,1D,R,other,Dead,3/21/17,4/11/19,Missing (MSG),751,TRUE,R,TRUE
DO-40-2043,G23,G23W1,G23W1D2,Tuesday,4109,4109,40,L,white,Dead,5/31/16,4/10/19,Found Dead (FD),1044,TRUE,LEN.Case 79-B8-2019- Moderate/Severe Eye Damage(L)-4/11/19-5/13/19(DIT),FALSE
DO-1D-3052,G23,G23W2,G23W2D2,Tuesday,4340,4340,1D,B,other,Dead,6/21/16,4/9/19,Found Dead (FD),1022,TRUE,BEN,FALSE
DO-20-1008,G22,G22W1,G22W1D1,Monday,3299,3299,20,3L,other,Dead,2/9/16,4/9/19,Found Dead (FD),1155,TRUE,3LEN,FALSE
DO-2D-4035,G23,G23W1,G23W1D2,Tuesday,4114,4114,2D,L,other,Dead,5/31/16,4/5/19,Found Dead (FD),1039,TRUE,LEN. tremor. thin and frail 3/26/19,FALSE
DO-1D-3122,G26,G26W2,G26W2D2,Thursday,5885,5885,1D,R,other,Dead,4/11/17,4/4/19,Found Dead (FD),723,TRUE,"R
tumor on back right leg",FALSE
DO-2D-4105,G26,G26W1,G26W1D2,Thursday,5845,5845,2D,N,white,Dead,3/21/17,4/4/19,Missing (MSG),744,TRUE,"N
Case 57- Moderate Derm-11/21/17-4/4/19(DIT)
",TRUE
DO-2D-4106,G26,G26W1,G26W1D2,Thursday,5845,5845,2D,R,other,Dead,3/21/17,4/4/19,Missing (MSG),744,TRUE,"R
9/12/2017-Cloudy Right Eye-
SCO-49-R eye damage. Bleeding at vagina 9/13/18",FALSE
DO-40-2127,G26,G26W2,G26W2D2,Thursday,5883,5883,40,3R,other,Dead,4/11/17,4/4/19,Euthanized Sick (ES),723,TRUE,"Case 11-B8-2019-Moderate Derm on pinna-2/21/19-4/4/19(DIT)
",FALSE
DO-20-1140,G27,G27W1,G27W1D1,Monday,6185,8011,20,B,other,Dead,6/27/17,4/2/19,Found Dead (FD),644,TRUE,open derm on back. separated per CLAM(singly housed) for derm treatment 3/28/19  66-B8-2019  Severe Dermatitis 3/28/19 1.5 cm wide belt of eroded skin across midline BCS 2.5 Separated from others for derm.,FALSE
DO-40-2025,G22,G22W2,G22W2D2,Monday,3394,8012,40,N,white,Dead,3/1/16,4/2/19,Found Dead (FD),1127,TRUE,"NEN, circling 3/27/2017.moved from pen 3394 per CLAM 3/29/19 due to circling and tail bites. 67-B8-2019  Moderate Bite Wounds/Circling 3/29/19  Circling.  Stops briefly, climbs on hut.  2mm multifocal tail lesions.  Separated.  
",FALSE
DO-2D-4102,G26,G26W1,G26W1D2,Thursday,5844,5844,2D,2L,other,Dead,3/21/17,4/1/19,Found Dead (FD),741,TRUE,2L,FALSE
